id,name,type,description,confidence,mentions,is_anchor
5946,埋龙船,非遗技艺,端午节前起出并清洗龙船的传统习俗,0.9,2,0
5947,龙船百家饭,非遗技艺,端午节期间，青年人筹钱筹米为龙船准备百家饭的传统习俗,0.95,2,0
5948,二十四坊,地名,南海区的一个传统区域划分，龙船巡游的重要路线之一,0.9,2,0
5949,帅旗,非遗技艺,插在龙船上表示勇往直前的旗帜,0.9,2,0
5950,北李大宗祠,建筑遗迹,南海区内的宗祠，与龙舟赛有关,0.9,2,0
5951,释南孔大宗祠,建筑遗迹,南海区内的宗祠，与龙舟赛有关,0.9,2,0
5952,八音弦乐,非遗技艺,传统音乐形式，用于龙舟比赛间歇,0.85,2,0
5953,黄岐的龙母诞,非遗技艺,黄岐地区与龙舟相关的传统活动,0.95,2,0
5954,中洲罗伞,非遗技艺,九江龙舟赛中的一种传统道具,0.95,2,0
5955,陈礼,人物,忠山龙船击锣手，技艺高超，能将铜锣抛高数丈掷过三元桥,0.95,2,0
5956,忠山龙船,非遗技艺,明末清初南海九江地区制造的龙船，与忠良文化相关,0.95,2,0
5957,忠良涌,地名,九江地区的聚居地之一，与忠山龙船相关,0.9,2,0
5958,五京奎和龙母,非遗技艺,全国现存最古老的龙舟之一，位于南海盐步，历史可追溯至明朝宣德七年,0.95,2,0
5959,广州荔湾洋塘小龙,非遗技艺,与盐步老龙有历史渊源的龙舟,0.95,2,0
5960,明朝万历年间,朝代年号,具体的历史时期,0.95,2,0
5961,端午,历史事件,特定的传统节日，文中提及的具体事件,0.95,2,0
5962,盐步龙舟,非遗技艺,南海区的传统龙舟文化活动,0.95,2,0
5963,盐步龙舟竞赛,历史事件,盐步老龙不参加正式赛事，仅进行游龙表演,0.85,2,0
5964,五京硅,非遗技艺,明代万历年间封赐的五条具有特殊意义的龙舟,0.95,2,0
5965,陶姓,宗族姓氏,传说中喜欢看龙舟比赛的陶姓人物,0.85,2,0
5966,明代万历年间,朝代年号,封赐五京硅龙舟的具体历史时期,0.95,2,0
5967,德庆悦城龙母祖庙,建筑遗迹,广东德庆县著名龙母庙宇,0.9,2,0
5968,清道光二十八年,朝代年号,1848年，清朝道光年间,0.95,2,0
5969,起龙,非遗技艺,南海地区龙舟赛前的传统仪式,0.95,2,0
5970,龙眼树叶,物产饮食,用于龙舟采青仪式，象征吉利,0.95,2,0
5971,柚子树叶,物产饮食,用于龙舟采青仪式，象征吉利,0.95,2,0
5972,八音鼓乐,非遗技艺,伴奏龙舟活动的传统音乐形式,0.95,2,0
5973,九江镇下西侯王村,地名,文中提及的具体村庄名称,0.95,2,0
5974,盐步村,地名,佛山市南海区的一个村庄，拥有百年历史的龙舟文化,0.95,2,0
5975,盐步老龙的头、身、尾,非遗技艺,盐步老龙的具体部位，用于进行祭拜和清洗,0.95,2,0
5976,龙帽,非遗技艺,龙舟比赛中穿戴的装饰物，与龙舟文化密切相关,0.85,2,0
5977,洪圣王,人物,南海地区供奉的神灵之一，与龙舟文化相关,0.95,2,0
5978,关老爷,人物,南海地区供奉的神灵之一，与龙舟文化相关,0.95,2,0
5979,张飞庙,建筑遗迹,供奉张飞的寺庙，与龙舟文化相关,0.85,2,0
5980,坤甸木,物产饮食,用于制作龙舟的木材之一，与龙舟文化相关,0.85,2,0
5981,李涌一村,宗族姓氏,南海地区的一个传统宗族组织,0.85,2,0
5982,李涌一村祠堂,建筑遗迹,存放遗物的祠堂，位于东兴社,0.95,2,0
5983,普济堂,建筑遗迹,古村内的一处建筑,0.85,2,0
5984,官CS社,宗族姓氏,参与龙舟活动的社区之一,0.9,2,0
5985,东洛社,宗族姓氏,参与龙舟活动的社区之一,0.9,2,0
5986,阿契,人物,南海地区传统民俗活动中的重要角色,0.85,2,0
5987,盐步老龙会,建筑遗迹,盐步地区具有代表性的传统龙舟队伍,0.88,2,0
5988,广州湾涌,地名,珠江口的一条水道,0.9,2,0
5989,契仔洋塘龙舟,非遗技艺,与盐步老龙互动的另一条龙舟,0.9,2,0
5990,周仓,人物,三国时期关羽的部下，龙舟上的帅旗常画有关帝像，象征保护,0.9,2,0
5991,赛龙活动,非遗技艺,象征国泰民安、娱乐升平的活动，历史悠久,0.85,2,0
5992,中国龙舟名镇,非遗技艺,九江镇的称号，2007年正式授牌,0.85,2,0
5993,龙舟巡游活动,非遗技艺,在九江河面举行的活动,0.8,2,0
5994,国庆彩龙巡游,非遗技艺,南海地区传统庆祝活动，结合国庆节进行龙舟巡游,0.85,2,0
5995,恬波湖,建筑遗迹,位于南国桃园的人工湖，曾作为龙舟比赛场地,0.85,2,0
5996,桂城琶北东胜涌,地名,2006年端午节龙舟友谊赛的举办地点,0.95,2,0
5997,东胜青年龙舟队,人物,参与龙舟比赛的队伍，具体人物未提及,0.85,2,0
5998,东胜涌,建筑遗迹,位于南海区的河流，有鼓转三弯的说法,0.8,2,0
5999,陆伯,人物,70多岁高龄的村民，龙舟说唱爱好者,0.9,2,0
6000,聚龙村,地名,南海区的一个古村落，举办过多次龙舟赛,0.95,2,0
6001,干灯湖,地名,桂城的湖泊名称，比赛地点之一,0.95,2,0
6002,大沥中联龙舟队,人物,获得全国龙舟赛冠军的队伍，曾在2010年广佛兄弟联龙舟赛中助兴,0.85,2,0
6003,黄上岐沙溪,地名,大沥镇的一个村庄,0.95,2,0
6004,三新,历史事件,南海区龙舟赛的三个创新点：河涌整治后的休闲方式、中秋划龙舟、农民健身方式,0.95,2,0
6005,五人龙,非遗技艺,一种特殊的龙舟类型，象征五子登科的含义,0.95,2,0
6006,赛龙小引,非遗技艺,一种古代的广告街招，用于宣传龙舟比赛,0.95,2,0
6007,威龙,非遗技艺,一种装饰华丽的龙舟形式,0.85,2,0
6008,顺徳,地名,佛山市的一个区,0.9,2,0
6009,五人龙舟,非遗技艺,一种龙舟比赛形式,0.9,2,0
6010,四人凤艇,非遗技艺,一种龙舟比赛形式,0.9,2,0
6011,水上马拉松,非遗技艺,龙舟比赛的一种形式，考验耐力和意志力,0.9,2,0
6012,有为杯龙舟大赛,历史事件,2005年南海区划调整后举办的龙舟赛事,0.9,2,0
6013,丹灶镇镇政府,人物,丹灶镇的政府机构，负责组织龙舟大赛,0.85,2,0
6014,七星村黄大仙寿星队,宗族姓氏,参加西樵镇龙舟赛的队伍名称,0.85,2,0
6015,余伯,人物,79岁的龙舟队员，曾任扒丁,0.95,2,0
6016,扒丁,人物,龙舟赛中的划桨手，文中指余伯等老人,0.85,2,0
6017,国显祥和龙盼江山,建筑遗迹,获得冠军队伍的高标横幅内容,0.9,2,0
6018,屈原杯,历史事件,全国性龙舟比赛，1988年和1992年南海龙舟队在此赛事中夺冠,0.9,2,0
6019,南国桃园龙舟邀请赛,历史事件,1997年9月在佛山市南海区举行的龙舟比赛活动,0.85,2,0
6020,莫波湖,地名,位于佛山市南海区，举办过龙舟邀请赛的湖泊,0.9,2,0
6021,500米,历史事件,龙舟比赛距离之一，涉及比赛胜负,0.85,2,0
6022,640米,历史事件,,0.85,2,0
6023,平湖,地名,可能指平湖赛段，具体位置不明确,0.75,2,0
6024,江河,地名,泛指河流，具体位置不明确,0.75,2,0
6025,2002年全国大赛,历史事件,龙舟比赛赛事，九江龙舟队曾在此获得佳绩,0.9,2,0
6026,镇委书记、镇长,人物,负责九江镇的党政领导，关注龙舟比赛,0.85,2,0
6027,南海龙舟赛,非遗技艺,南海地区的传统龙舟竞赛活动,0.95,2,0
6028,西樵蒙娜丽莎女子龙舟队,非遗技艺,一支在龙舟比赛中表现出色的队伍，使用传统龙舟技艺,0.95,2,0
6029,千禧年,朝代年号,2000年，即公元2000年,0.95,2,0
6030,周市镇,地名,位于佛山市南海区的一个镇街,0.95,2,0
6031,沙头女子龙舟队,非遗技艺,佛山市南海区沙头镇的女子龙舟队伍,0.85,2,0
6032,九江龙舟精神,非遗技艺,九江女子龙舟队所弘扬的精神,0.8,2,0
6033,巴厘岛,地名,文中提到的比赛地点，具体位置不详,0.75,2,0
6034,巴厘岛组委会,人物,巴厘岛龙舟比赛的组织者,0.7,2,0
6035,牧庆龙舟队,非遗技艺,由专业划船运动员组成的龙舟队伍,0.95,2,0
6036,黎庆龙舟队,建筑遗迹,文中提及的队伍，由专业运动员组成，与九江龙舟队竞争,0.85,2,0
6037,筝庆龙舟队,宗族姓氏,龙舟队名称，提及该队伍的训练情况,0.85,2,0
6038,广州亚运会,历史事件,2010年在广州举行的亚运会,0.9,2,0
6039,九江龙舟基地,建筑遗迹,用于龙舟训练和比赛的基地,0.8,2,0
6040,区邦敏,人物,南海区区长，负责龙舟队奖金发放,0.85,2,0
6041,《汉书 礼乐志》,典籍作品,古代文献，记载了舞狮的起源,0.85,2,0
6042,文殊车萨,人物,佛教传说中的角色，狮子的传说起源之一,0.85,2,0
6043,南北朝,朝代年号,中国历史上的一个时期，分为北朝和南朝,0.9,2,0
6044,檀和之,人物,南朝宋文帝元嘉年间交州刺史，参与征讨林邑战役,0.85,2,0
6045,鹤山鸭嘴狮,非遗技艺,南狮四大流派之一，具有地方特色,0.95,2,0
6046,大头狮,非遗技艺,广州、佛山的狮子，俗称佛庄、笑狮，外形取唐代石雕狮子的精华特点。,0.95,2,0
6047,广东南狮,非遗技艺,源自唐代宫廷狮子舞的民间艺术形式，现已成为华人世界的重要文化纽带,0.95,2,0
6048,南狮文化,非遗技艺,岭南文化的重要组成部分，历史悠久，融合多种艺术形式,0.85,2,0
6049,扎狮师傅,人物,从事狮头制作的手艺人,0.85,2,0
6050,佛山狮,非遗技艺,佛山地区的传统舞狮文化,0.95,2,0
6051,佛山彩扎,非遗技艺,佛山地区传统的彩扎技艺,0.95,2,0
6052,佛山彩扎狮头,非遗技艺,清代开始流行的佛山狮头制作技艺,0.95,2,0
6053,扎狮师,人物,佛山地区掌握扎狮技艺的手工艺人,0.85,2,0
6054,得声乐器社,建筑遗迹,过去培养扎狮师傅的地方，类似黄埔军校,0.75,2,0
6055,南派武馆,宗族姓氏,佛山地区传承武术和舞狮的武馆,0.8,2,0
6056,五彩刘备面,非遗技艺,佛山狮头中的一种特殊脸谱造型,0.85,2,0
6057,红狮关公面,非遗技艺,佛山狮头中的一种特殊脸谱造型,0.85,2,0
6058,黑狮张飞面,非遗技艺,佛山狮头中的一种特殊脸谱造型,0.85,2,0
6059,佛装狮,非遗技艺,传统的南狮之一，狮嘴阔大，舞动起来较为威武、有霸气,0.95,2,0
6060,鹤装狮,非遗技艺,传统的南狮之一，与佛装狮相对，狮头较轻，狮嘴扁圆,0.95,2,0
6061,佛山狮狮头扎制,非遗技艺,狮头制作技艺，2009年被列入南海非物质文化遗产保护名录,0.95,2,0
6062,关羽狮,非遗技艺,南狮的一种，以关羽形象为原型,0.95,2,0
6063,瑞气,非遗技艺,舞狮中的传统动作，寓意吉祥,0.85,2,0
6064,南海狮队,非遗技艺,南海地区的南狮表演团队，以其高难度的表演著称,0.85,2,0
6065,黄飞鸿之狮王争霸,典籍作品,李连杰主演的电影，涉及南狮舞,0.88,2,0
6066,南派拳会,非遗技艺,南派武术的组织形式，包括醒狮队和武术社团,0.95,2,0
6067,钟妙真,人物,发起筹建佛山精武体育会的社会人士,0.95,2,0
6068,龙形源,非遗技艺,佛山著名拳种之一,0.85,2,0
6069,白眉源,非遗技艺,佛山著名拳种之一,0.85,2,0
6070,此李佛拳,非遗技艺,中国武术南派拳种之一,0.85,2,0
6071,民国二十七年1938,朝代年号,民国时期，具体年份,0.9,2,0
6072,关公狮,非遗技艺,醒狮的一种形象,0.95,2,0
6073,赵云狮,非遗技艺,醒狮的一种形象,0.95,2,0
6074,马超狮,非遗技艺,醒狮的一种形象,0.95,2,0
6075,项羽狮,非遗技艺,醒狮的一种形象,0.95,2,0
6076,乐善山房,建筑遗迹,广州一处武术馆，黄飞鸿曾在此授徒,0.9,2,0
6077,单双虎爪,非遗技艺,黄飞鸿擅长的武术技艺之一,0.95,2,0
6078,罗汉金钱镖,非遗技艺,黄飞鸿擅长的武术技艺之一,0.95,2,0
6079,四象标龙棍,非遗技艺,黄飞鸿擅长的武术技艺之一,0.95,2,0
6080,黄飞鸿纪念馆,建筑遗迹,佛山市人民政府为纪念黄飞鸿而建，位于佛山,0.9,2,0
6081,舞龙功夫表演,非遗技艺,结合了舞蹈、武术和杂技的龙舞表演形式,0.85,2,0
6082,英桂兰,人物,黄飞鸿的夫人，与弟子邓秀琼一起练武并组建了南海第一支女狮队,0.95,2,0
6083,文殊菩萨,人物,佛教菩萨之一，传说中驯化狮子,0.95,2,0
6084,狮子驯化,非遗技艺,将狮子训练为听从人指挥的表演动物,0.85,2,0
6085,梁光泰,人物,63岁考取国家级龙狮裁判和教练证书，擅长大头佛动作,0.95,2,0
6086,黄飞鸿故居,建筑遗迹,黄飞鸿在佛山南海的故居，现为博物馆,0.85,2,0
6087,官蜜镇,地名,佛山市南海区的一个镇,0.8,2,0
6088,沙头街道,地名,佛山市南海区的一个街道,0.8,2,0
6089,平洲电镀广狮队,人物,一支代表南海南狮技艺的队伍，曾在国际武术节上获得特别优胜奖,0.85,2,0
6090,日本伊丹市,地名,与南海区有文化交流的城市,0.9,2,0
6091,传统南狮,非遗技艺,指未经过改革的传统舞狮方式,0.95,2,0
6092,双狮对打桩阵,非遗技艺,龙狮表演中的传统桩阵形式,0.9,2,0
6093,断桥阵,非遗技艺,狮阵中最具惊险性的环节，考验狮子队的技巧和功夫,0.95,2,0
6094,黄飞鸿狮队,非遗技艺,南海醒狮队伍，多次获得国际比赛冠军,0.95,2,0
6095,全国第九届运动会,历史事件,2001年在中国举行的全国性体育赛事,0.85,2,0
6096,南海细龙学校,非遗技艺,盐步中学设立的龙狮教育机构，培养龙狮人才,0.9,2,0
6097,大沥狮子团,非遗技艺,大沥镇参加省级武术南狮大赛的代表队伍,0.9,2,0
6098,魏振兰,人物,原省体委主任，与陈玮一同获荣誉奖章,0.95,2,0
6099,嘉洲广场杯全国大沥龙狮邀请赛,历史事件,2006年9月2日在大沥举行的全国龙狮邀请赛,0.9,2,0
6100,黄飞鸿中联龙狮队,非遗技艺,南海大沥镇的龙狮队伍，参加全国赛事并获奖,0.95,2,0
6101,麦边舞龙队,非遗技艺,南海大沥镇的龙狮队伍，参加全国赛事并获奖,0.95,2,0
6102,黎念忠,人物,担任龙狮裁判委员，参与龙狮比赛相关工作,0.95,2,0
6103,迪拜,地名,位于波斯湾畔的国际城市,0.85,2,0
6104,黄飞鸿中联电缆武术龙狮协会,宗族姓氏,南海区武术和龙狮组织,0.9,2,0
6105,龙腾,非遗技艺,龙舞表演技艺，包括巨龙和狮子的高难度动作,0.95,2,0
6106,中国春节文化周,历史事件,中国与泰国联合举办的庆祝两国建交30周年的文化交流活动,0.85,2,0
6107,麦边龙狮团,非遗技艺,南海区著名龙狮团，代表南海龙狮文化,0.95,2,0
6108,南海醒狮团,非遗技艺,参与国际文化交流的醒狮团队,0.95,2,0
6109,大沥龙狮舞,非遗技艺,佛山市南海区大沥镇的传统龙狮表演团队,0.85,2,0
6110,广东周,历史事件,2010年上海世博会期间广东主办的系列活动,0.85,2,0
6111,佛山狮节,历史事件,佛山拥有独具特色的民间文化艺术活动，佛山狮节目选上海世博会广东周文化表演,0.85,2,0
6112,黄岐北村,地名,南海区的一个村庄，位于佛山市,0.95,2,0
6113,全国九运会,历史事件,2001年在广州举行的全国运动会,0.9,2,0
6114,龙狮训练基地,建筑遗迹,全国最具规模的中国龙狮运动训练基地,0.9,2,0
6115,大鼓,非遗技艺,龙狮训练基地的镇基宝物之一，直径23米,0.9,2,0
6116,黄飞鸿杯南狮桩阵比赛,非遗技艺,南海区传统龙狮文化赛事之一,0.85,2,0
6117,南海狮王争霸赛,历史事件,1998年南海狮队邀请赛，是南海龙狮武术运动协会在西樵尝试性地举办的一次比赛,0.95,2,0
6118,中国龙狮名镇,非遗技艺,西樵因龙狮文化而获得的称号,0.8,2,0
6119,霍童线狮,非遗技艺,来自闽北宁德的舞狮表演艺术,0.95,2,0
6120,徐水舞狮,非遗技艺,来自河北的舞狮表演艺术,0.95,2,0
6121,黄饶龙,人物,黄飞鸿曾孙，参与狮王争霸赛开幕仪式,0.9,2,0
6122,技能南狮,非遗技艺,龙狮武术的一种表演形式,0.95,2,0
6123,抽签南狮,非遗技艺,龙狮武术的一种表演形式,0.95,2,0
6124,双狮对打,非遗技艺,龙狮武术的一种对打表演形式,0.95,2,0
6125,称桂英南狮队,宗族姓氏,参赛的女子狮王队伍之一,0.95,2,0
6126,女子王牌军十三姨女子狮队,宗族姓氏,参赛的女子狮王队伍之一,0.95,2,0
6127,西樵狮王争霸赛,历史事件,西樵地区举办的狮舞比赛活动,0.85,2,0
6128,南海西岸旅游产业园,建筑遗迹,位于佛山市南海区西樵镇，2010年动工，国家旅游局授予首个国家旅游产业集聚实验区称号,0.85,2,0
6129,怕玉文化广场,地名,西樵山下的文化活动场所,0.9,2,0
6130,世界第一狮,非遗技艺,参与百狮巡游的标志性南狮形象,0.95,2,0
6131,桂城威胜狮队,非遗技艺,负责创建女子狮队的队伍,0.8,2,0
6132,黄飞鸿杯世界华人狮王争霸赛,历史事件,在西樵山天湖公园举行的一次重要狮王比赛活动,0.9,2,0
6133,桂城释北小学,地名,佛山市南海区桂城街道的一所学校,0.85,2,0
6134,西樵民乐小学,地名,佛山市南海区西樵镇的一所学校,0.85,2,0
6135,黄飞鸿杯世界华人南狮王争霸赛,历史事件,与黄飞鸿相关的狮王争霸赛事,0.85,2,0
